r0,r1,target,pred,success
3.3996383999999997,-40.829914,용량,용량,성공
-46.242855,-9.077747,가격,가격,성공
32.4899,-13.459477,향기,향기,성공
0.6497348000000001,27.498285,색상,색상,성공
20.552568,32.9676,색상,색상,성공
-13.772665,46.897034000000005,디자인,디자인,성공
-1.9020011000000003,11.988524,용량,용량,성공
6.093276,38.899586,색상,색상,성공
23.241535,-39.0081,향기,향기,성공
19.88781,48.406279999999995,향기,향기,성공
48.338825,12.343542,가격,가격,성공
37.583374,-35.94512,향기,향기,성공
2.7017095,-38.121395,향기,향기,성공
-11.347396,-32.2073,감촉,용량,실패
16.342121,-19.028093,감촉,감촉,성공
-3.1977978,43.4716,디자인,색상,실패
52.854786,-14.622489000000002,향기,향기,성공
-12.392026,-61.345530000000004,용량,용량,성공
8.252467999999999,3.3539754999999998,감촉,감촉,성공
23.88915,30.316133,색상,디자인,실패
7.4945016,-29.668191999999998,감촉,감촉,성공
-29.088372999999997,-46.72448,용량,용량,성공
33.793594,-37.2865,향기,향기,성공
-30.268805,41.400486,디자인,디자인,성공
-28.750109000000002,38.061035,디자인,디자인,성공
-33.217644,33.614292,디자인,디자인,성공
29.996546000000002,-13.636493,향기,향기,성공
-12.118244,40.64707,디자인,디자인,성공
22.595816,25.657743,색상,색상,성공
-22.118942,-21.996788000000002,향기,용량,실패
-18.569153,-21.684862,디자인,디자인,성공
47.804924,13.363473,가격,가격,성공
44.489826,13.020171000000001,가격,가격,성공
-40.502106,-13.476695000000001,가격,가격,성공
-11.497658,-64.44969,용량,용량,성공
7.665865400000001,17.102219,향기,색상,실패
-30.519907,-8.583732000000001,가격,가격,성공
40.131355,-4.1008525,감촉,감촉,성공
27.172283,18.869626999999998,디자인,색상,실패
-19.535389000000002,-0.18758145,용량,가격,실패
-27.356632,21.006245,디자인,디자인,성공
12.236736,25.989304999999998,색상,색상,성공
-27.055344,-23.499454,용량,용량,성공
-32.46237,-47.345528,용량,용량,성공
11.481615,11.377439500000001,감촉,색상,실패
-21.799196,45.75302,디자인,디자인,성공
-41.967696999999994,7.197796,가격,가격,성공
-11.547044999999999,51.01577,디자인,디자인,성공
34.345172999999996,2.1547427000000003,가격,향기,실패
-5.053399,-12.056,향기,향기,성공
13.428957999999998,44.006912,향기,색상,실패
50.637665000000005,-15.160442000000002,향기,향기,성공
38.190193,2.5874777,향기,감촉,실패
-35.35459,-39.151627000000005,용량,용량,성공
-19.17483,47.167190000000005,디자인,디자인,성공
21.084020000000002,23.905367000000002,감촉,디자인,실패
-18.651957,36.34708,디자인,디자인,성공
-10.925456,20.653382999999998,색상,색상,성공
13.665176999999998,17.594105,색상,색상,성공
51.407883,-0.7238423,감촉,색상,실패
-23.788189000000003,-1.6744146,가격,가격,성공
16.462107,55.200977,색상,색상,성공
-3.2869258,-11.655324,향기,향기,성공
-1.9780422,37.98977,색상,색상,성공
4.4140690000000005,37.234703,색상,색상,성공
-29.571987,-37.444503999999995,용량,용량,성공
11.803936,-6.9707284,감촉,감촉,성공
44.945423,9.831754,가격,가격,성공
54.014343000000004,12.344678,가격,가격,성공
27.909584000000002,28.018711,색상,색상,성공
-31.243889000000003,-30.28523,용량,용량,성공
-6.07765,22.465279000000002,색상,색상,성공
-26.708763,27.858244,디자인,디자인,성공
9.774761,-12.481050999999999,감촉,감촉,성공
53.0329,1.1951833,향기,향기,성공
-13.300020000000002,-0.052923024000000006,가격,가격,성공
15.451976,-3.3063302000000006,감촉,감촉,성공
-11.103565,-25.677769,디자인,용량,실패
33.948215000000005,-29.740946,색상,향기,실패
-51.244205,8.319513,가격,가격,성공
-60.978172,-11.915223,가격,가격,성공
9.312605,20.525639,향기,색상,실패
6.630916,15.279703,색상,색상,성공
24.45279,2.6499772,감촉,감촉,성공
-58.371809999999996,-9.731212,색상,색상,성공
39.408190000000005,-22.726725,향기,향기,성공
6.9649186,-0.6520975999999999,감촉,색상,실패
32.877846000000005,44.151943,디자인,디자인,성공
-13.543219,-60.447506000000004,용량,용량,성공
33.496796,-12.665399,향기,향기,성공
-40.7542,-13.113654,감촉,감촉,성공
-30.622425,11.927537,가격,가격,성공
-3.8996212,31.78616,색상,색상,성공
-5.4156656,-10.080219,향기,디자인,실패
-14.543726999999999,54.52771800000001,디자인,디자인,성공
38.28561,-13.243884,향기,향기,성공
-40.054127,-34.406620000000004,용량,용량,성공
-42.028853999999995,-10.3237705,가격,가격,성공
33.852394,-12.002806,향기,향기,성공
-49.107475,-0.74262697,가격,가격,성공
10.331995,24.365660000000002,색상,색상,성공
16.825891,-32.78215,디자인,감촉,실패
10.585512,2.7869697,감촉,감촉,성공
14.168695000000001,-4.4081736,감촉,감촉,성공
38.379887,-18.435057,향기,향기,성공
-27.686096000000003,14.743371,색상,가격,실패
-13.883515,2.6532432999999997,가격,가격,성공
23.165556,24.623337,색상,색상,성공
-25.986368,-33.59967,용량,용량,성공
14.029484,7.4761353,감촉,감촉,성공
-59.613556,-13.232907999999998,디자인,디자인,성공
-29.8706,-29.560109999999998,용량,용량,성공
15.604835500000002,-22.24824,감촉,감촉,성공
-15.871888,-62.06838199999999,용량,용량,성공
7.0056205,41.481964000000005,디자인,색상,실패
7.498178500000001,35.512436,색상,색상,성공
13.444479999999999,27.903291999999997,향기,향기,성공
42.919476,40.625984,디자인,디자인,성공
9.256976,53.155235,디자인,디자인,성공
60.610434999999995,0.13840073,향기,향기,성공
-45.297540000000005,0.49095637,가격,가격,성공
-24.9658,28.262299,디자인,디자인,성공
-7.652715700000001,-62.78015500000001,용량,용량,성공
47.73258,9.456296,가격,가격,성공
-40.022118,36.722786,디자인,디자인,성공
-20.355726,-59.349354000000005,색상,용량,실패
-30.945543,-48.451523,용량,용량,성공
7.014701,-33.768974,가격,가격,성공
-12.06807,-31.724271999999996,용량,용량,성공
-32.968605,-27.333458,용량,용량,성공
-14.33642,44.0064,디자인,디자인,성공
-43.252953000000005,9.838293,가격,가격,성공
-21.184267000000002,7.144851700000001,가격,가격,성공
6.381728,51.01036,색상,색상,성공
17.338587,-30.208815,감촉,감촉,성공
24.73339,-26.476782,디자인,디자인,성공
-4.7068367,-21.36842,향기,향기,성공
27.61161,-18.157251000000002,향기,향기,성공
2.543586,-19.116522,감촉,감촉,성공
47.653934,-15.18891,향기,향기,성공
26.063175,-14.727551,향기,향기,성공
-8.719265,-46.44128,용량,용량,성공
18.565168,11.678954,디자인,감촉,실패
-27.626790999999997,-23.793326999999998,용량,용량,성공
-0.21302629,6.1875615,가격,가격,성공
15.389829999999998,5.9408984,감촉,감촉,성공
6.7837644,57.725193000000004,색상,색상,성공
12.056971,6.0395327000000005,감촉,감촉,성공
-23.584782,-35.168987,용량,용량,성공
-27.160126,-40.7833,용량,용량,성공
1.4671598999999997,24.567204999999998,색상,색상,성공
-4.6052723,-50.61622,가격,용량,실패
-11.490388000000001,-35.505066,용량,용량,성공
5.8120627,-14.161869,가격,향기,실패
37.801320000000004,1.4808028,향기,향기,성공
-29.141575,0.8894105999999999,가격,가격,성공
4.0861089999999995,29.09587,색상,색상,성공
-16.96857,-2.9548995,가격,가격,성공
0.87249905,36.359856,색상,색상,성공
-23.872343,13.317585999999999,가격,가격,성공
54.479725,27.244669000000002,디자인,디자인,성공
-25.919914000000002,5.0011535,가격,가격,성공
-13.90257,-61.822975,용량,용량,성공
-39.97882,-5.107302,향기,가격,실패
-31.103711999999998,-17.517668,색상,용량,실패
67.4713,-0.5664985,색상,감촉,실패
18.908222,9.656133,감촉,감촉,성공
41.898003,14.397381,가격,가격,성공
-21.813402,19.816345000000002,감촉,가격,실패
11.879275,41.742816999999995,색상,색상,성공
-27.61818,2.709027,가격,가격,성공
-20.441260999999997,-56.137859999999996,용량,용량,성공
27.989015999999996,-43.12105,향기,향기,성공
10.976768,25.156937,색상,색상,성공
8.854503999999999,40.873444,디자인,색상,실패
-52.888103,14.805261999999999,감촉,색상,실패
-36.32867,13.80816,가격,가격,성공
35.373337,-1.8537401000000002,감촉,감촉,성공
-49.605129999999996,16.762554,향기,향기,성공
13.748393,47.62516,색상,색상,성공
-26.477992999999998,50.08164,디자인,디자인,성공
17.247444,-14.760385000000001,감촉,감촉,성공
-35.47415,-14.222235999999999,가격,가격,성공
14.011556,36.765244,색상,향기,실패
-22.561336999999998,-30.18041,용량,용량,성공
-22.42805,-29.970594000000002,용량,용량,성공
23.056114,23.821312,색상,색상,성공
-28.9813,29.991978000000003,디자인,디자인,성공
-32.152378000000006,-36.384476,용량,용량,성공
8.948252,59.179869999999994,색상,색상,성공
-31.455727000000003,45.54112,디자인,디자인,성공
-21.856274,24.96273,디자인,디자인,성공
-9.929641,-17.709486,감촉,가격,실패
-65.91745,-5.275526999999999,가격,가격,성공
-9.535003,-62.1086,용량,용량,성공
-5.0737486,4.1005316,디자인,감촉,실패
21.035282000000002,-27.168013000000002,향기,감촉,실패
-23.030594,-6.0429287,가격,가격,성공
-23.423744,4.9450970000000005,가격,가격,성공
-26.634559999999997,32.384724,디자인,디자인,성공
-12.213697,1.2890652,가격,가격,성공
-15.545754999999998,10.230942,가격,가격,성공
37.062332,-13.863829,향기,향기,성공
9.149796,0.64632934,감촉,감촉,성공
11.784473,-29.603590000000004,감촉,감촉,성공
-38.877678,-6.699962599999999,가격,가격,성공
51.684490000000004,-5.4589653,감촉,감촉,성공
67.33189399999999,-0.19893475,색상,감촉,실패
-4.36742,-41.55298,용량,용량,성공
-28.993260999999997,-13.982757999999999,용량,용량,성공
5.3221235,-10.214996000000001,감촉,감촉,성공
25.639515,-18.011497,감촉,향기,실패
-2.2513153999999997,-23.653412,감촉,감촉,성공
12.576036,-0.0064044786,감촉,감촉,성공
11.571698,31.011631,색상,색상,성공
1.9406012,38.340515,색상,색상,성공
66.70071,-0.8082126000000001,감촉,감촉,성공
-24.528517,-49.648647,용량,용량,성공
19.260826,7.578881699999999,향기,감촉,실패
34.997887,-36.835896000000005,향기,향기,성공
-41.08231,-29.648506,용량,용량,성공
44.360170000000004,-21.42091,향기,향기,성공
10.363294,-5.776673000000001,디자인,감촉,실패
-5.122548999999999,54.507988,디자인,디자인,성공
-20.32384,-34.729652,용량,용량,성공
-0.5117252999999999,12.93675,색상,용량,실패
48.88248,14.245923000000001,가격,가격,성공
69.11008000000001,-5.3433985999999996,색상,감촉,실패
17.905233,-34.258945000000004,감촉,감촉,성공
-45.162838,-10.320195,가격,가격,성공
3.1352662999999996,50.450787,색상,색상,성공
-52.851395,12.4090185,감촉,감촉,성공
9.45986,-9.294004,감촉,감촉,성공
1.0430309000000002,36.199690000000004,디자인,디자인,성공
5.4710407,-37.3697,향기,향기,성공
-12.267392,-48.468678000000004,용량,용량,성공
-1.6930671999999998,15.100519,용량,용량,성공
19.91294,-3.0764287,향기,향기,성공
-45.171257000000004,5.1803865,색상,색상,성공
32.021458,-11.661515,향기,향기,성공
-5.1190834,-11.172827,향기,향기,성공
14.217170000000001,6.9846773,감촉,감촉,성공
-40.190216,-19.258136999999998,감촉,용량,실패
-15.2518635,-9.106167,가격,가격,성공
25.865154,27.992764,디자인,색상,실패
-19.75328,4.976807,가격,가격,성공
33.23985,-20.139082000000002,향기,향기,성공
1.1414011999999998,-18.595373000000002,가격,감촉,실패
24.217503,-4.829383,향기,감촉,실패
32.770804999999996,38.429534999999994,디자인,디자인,성공
0.04680746,-29.290985,용량,용량,성공
1.0407737,-32.500042,용량,가격,실패
-6.4153757,16.977089000000003,색상,색상,성공
-11.428577,-62.75703000000001,용량,용량,성공
-3.3947557999999995,31.035696,색상,색상,성공
-23.077005,6.4703193,가격,가격,성공
17.326242,-1.9377406000000004,감촉,감촉,성공
10.675927,52.368507,디자인,디자인,성공
-11.980461,37.63912,디자인,디자인,성공
-13.073179,-39.042159999999996,용량,용량,성공
-25.289473,12.114906,가격,가격,성공
-40.593123999999996,-6.455917400000001,향기,가격,실패
50.858128,27.503384000000004,디자인,디자인,성공
26.158642,6.3415203,감촉,향기,실패
-33.617443,-35.114784,용량,용량,성공
-21.977085,-54.248580000000004,용량,용량,성공
14.648465,-22.745672,감촉,감촉,성공
0.27689087,47.436928,색상,색상,성공
-24.383715,31.586136,디자인,디자인,성공
23.127241,-16.281593,디자인,향기,실패
-28.454521000000003,33.4371,디자인,디자인,성공
18.681288000000002,-2.0084457,감촉,감촉,성공
44.55956,3.6261547,감촉,감촉,성공
1.9783878000000001,38.33788,색상,색상,성공
19.46048,22.608543,감촉,색상,실패
64.36355999999999,1.4110673999999999,감촉,감촉,성공
40.961407,0.04473621,감촉,감촉,성공
-21.202831,18.948892999999998,용량,용량,성공
5.640327,-0.32896322,감촉,감촉,성공
-12.222671,47.508812,디자인,디자인,성공
10.739527,-4.441788,감촉,감촉,성공
-2.096794,-40.262306,용량,용량,성공
-12.681937,-40.773327,감촉,용량,실패
18.483698,-42.39273,감촉,감촉,성공
-43.109004999999996,1.5298631999999999,가격,가격,성공
-40.001940000000005,-34.594772,용량,용량,성공
-35.825928000000005,18.545214,디자인,향기,실패
-25.746060999999997,26.612244,디자인,디자인,성공
-8.4260845,49.89522,디자인,디자인,성공
7.093698,-34.967236,가격,가격,성공
-15.238431,-2.9639632999999996,가격,가격,성공
-29.477974,-41.225784000000004,용량,용량,성공
12.369532000000001,9.142696,디자인,감촉,실패
-42.755179999999996,7.4378686,가격,가격,성공
27.881594,-14.666432,향기,향기,성공
25.524683,-5.0289645,감촉,감촉,성공
-33.638226,21.299835,디자인,디자인,성공
-29.005983,40.925575,디자인,디자인,성공
-17.382662,-0.55123365,향기,가격,실패
-18.581875,-41.495056,용량,용량,성공
-23.57281,-43.86555,용량,용량,성공
-38.201843,-24.139333999999998,가격,가격,성공
36.65825,-14.356395000000001,향기,향기,성공
53.182842,26.066671,색상,색상,성공
15.746557000000001,54.067177,색상,색상,성공
34.890976,-4.473448,감촉,감촉,성공
39.973606,3.5133099999999997,감촉,감촉,성공
-23.09515,39.428535,디자인,디자인,성공
29.898087,41.696175,디자인,디자인,성공
-23.34154,48.04898,디자인,디자인,성공
-27.923164,17.620216,디자인,디자인,성공
-9.752877,-34.727436,용량,용량,성공
-23.35115,21.975931,향기,디자인,실패
6.7386517999999995,55.25309,색상,색상,성공
16.623839999999998,-25.541904000000002,감촉,감촉,성공
2.9564892999999994,15.854116000000001,가격,가격,성공
11.561641,40.16,색상,색상,성공
-18.390879,38.65271,감촉,디자인,실패
46.164783,8.889859,가격,가격,성공
7.432150999999999,-45.091976,용량,용량,성공
37.237007,26.905140000000003,디자인,색상,실패
-19.831985,-26.529045,용량,용량,성공
-18.76331,30.139011,향기,디자인,실패
14.946359,38.011517,향기,향기,성공
-27.111742,-23.140587,용량,용량,성공
10.418465,-16.235569,감촉,감촉,성공
-20.254225,47.64094,디자인,디자인,성공
-3.361511,49.259335,색상,색상,성공
-18.729723,3.7064947999999998,가격,가격,성공
37.38224,8.199086999999999,향기,가격,실패
19.189383,-38.171314,향기,감촉,실패
9.295969,29.334630999999998,색상,디자인,실패
67.57370999999999,-1.9957759999999998,향기,감촉,실패
-11.423066,-56.379505,용량,용량,성공
-9.871681,41.24517,색상,디자인,실패
-41.899075,-35.839775,용량,용량,성공
11.681275,-23.932098,감촉,감촉,성공
-15.759857,-21.569658,용량,용량,성공
13.323402,-47.617733,용량,용량,성공
18.134539,52.428259999999995,감촉,감촉,성공
15.846453,-17.872423,감촉,감촉,성공
-16.527025,3.523647,가격,가격,성공
-5.739725,-67.78593000000001,용량,용량,성공
12.871902,1.0212042,감촉,용량,실패
-29.225759999999998,30.629288,디자인,디자인,성공
66.56501999999999,-0.26579517,가격,가격,성공
-59.74613000000001,8.557903,가격,가격,성공
12.21009,-18.307093,감촉,감촉,성공
-4.2016172,14.110554,디자인,디자인,성공
-5.6661285999999995,-36.270794,향기,향기,성공
-11.802579,-34.56115,용량,용량,성공
12.154669,40.938633,디자인,색상,실패
-59.57509,-16.223454,감촉,감촉,성공
17.376106,56.78926,색상,색상,성공
35.31596,33.259125,색상,색상,성공
-52.014668,4.9834867,색상,가격,실패
32.476334,6.263237999999999,향기,향기,성공
-16.925542999999998,-9.38654,감촉,가격,실패
-14.892570499999998,-8.057212,가격,가격,성공
39.074795,-10.957450999999999,향기,향기,성공
-21.34117,-28.19388,용량,용량,성공
24.837313,0.01344497,감촉,감촉,성공
22.587606,-41.480434,향기,향기,성공
7.5237136,-23.537931,감촉,감촉,성공
6.361195599999999,-36.330627,향기,향기,성공
42.13068,32.041412,색상,디자인,실패
11.29006,-23.909682999999998,감촉,감촉,성공
-65.25391,-8.254465,용량,용량,성공
8.924164,10.414427,감촉,감촉,성공
-17.173445,-61.76095,용량,용량,성공
-33.021496,-29.659962,용량,용량,성공
32.62964,-30.92933,향기,향기,성공
-41.047295,-35.338153999999996,용량,용량,성공
12.2001,51.18393,색상,색상,성공
-2.0711844,-8.009599,향기,향기,성공
15.048620000000001,56.913596999999996,색상,색상,성공
52.496190000000006,27.442757,디자인,색상,실패
29.733688,-24.699009,향기,향기,성공
-36.96611,5.8450027,가격,가격,성공
-22.828464999999998,-33.723488,용량,용량,성공
14.485013,-1.3939101999999999,감촉,감촉,성공
18.249233,-22.538683,감촉,감촉,성공
-2.3015182000000003,18.431026,용량,용량,성공
-1.6126026000000002,-4.3180523,감촉,감촉,성공
-1.3665344,26.793406,색상,색상,성공
27.104975,28.705645,색상,색상,성공
41.983784,-15.343936,향기,향기,성공
-14.374037,42.93679,디자인,디자인,성공
54.170063,-4.533656,감촉,감촉,성공
12.627906,-4.1907244,감촉,감촉,성공
5.2533197,20.051289,색상,색상,성공
-13.483473000000002,-56.453575,용량,용량,성공
-31.029134999999997,-46.66594,용량,용량,성공
14.163658999999999,2.6543946,감촉,감촉,성공
27.319927000000003,28.603346000000002,색상,디자인,실패
-41.036007,32.146248,디자인,디자인,성공
-18.658604,8.852993,가격,가격,성공
-5.816696599999999,-31.520803000000004,감촉,용량,실패
-39.45554,-28.829441,용량,용량,성공
-4.684054,-39.402653,향기,용량,실패
13.077167,-19.701373999999998,감촉,감촉,성공
8.487308,41.545094,색상,색상,성공
-2.1288118,55.039288,색상,색상,성공
-28.15958,-21.437777,용량,용량,성공
-28.048496000000004,-39.918403999999995,용량,용량,성공
30.335981,-28.197151,색상,향기,실패
4.8510113,43.126846,디자인,디자인,성공
6.832942,-26.856734999999997,감촉,감촉,성공
-23.306389000000003,-33.53973,용량,용량,성공
15.265038,-47.038925,감촉,감촉,성공
-13.066218,49.773808,색상,디자인,실패
-27.10649,-39.415188,용량,용량,성공
-8.713531,29.99642,디자인,색상,실패
-34.692023999999996,-6.9448857,가격,가격,성공
-12.659989999999999,-27.180206,용량,용량,성공
36.522778,-23.327269,향기,향기,성공
30.727666999999997,-24.463919,감촉,향기,실패
33.46237,11.933209,감촉,가격,실패
58.280003,8.584113,가격,가격,성공
6.473388,-3.2787788,가격,색상,실패
29.665224,-11.362874,향기,향기,성공
33.631493,-23.093166,향기,향기,성공
-9.338132,46.037490000000005,색상,디자인,실패
-11.242409,27.340640999999998,디자인,디자인,성공
8.584776,0.34055504,감촉,감촉,성공
-15.121714,15.542371,가격,가격,성공
-28.942293,0.7186551,가격,가격,성공
-3.2574408,13.921514000000002,디자인,색상,실패
-65.20566600000001,-6.600092,가격,가격,성공
47.76058,0.42320824,향기,향기,성공
10.317661,56.06073000000001,디자인,향기,실패
1.9866264999999999,4.761978,디자인,디자인,성공
-22.91161,47.012817,디자인,디자인,성공
10.364871,53.48849499999999,디자인,디자인,성공
-18.362379999999998,-7.787773,가격,가격,성공
27.248040000000003,-11.914361,향기,향기,성공
34.02475,-24.097023,향기,향기,성공
30.659997999999998,-19.962881,향기,향기,성공
13.6049185,17.9925,색상,색상,성공
-59.36149,-7.443278,색상,색상,성공
6.5712366,54.8847,색상,색상,성공
19.491626999999998,-28.557734999999997,향기,감촉,실패
25.031347,-22.559196,향기,향기,성공
19.362865,47.80318,색상,향기,실패
34.796787,-40.688140000000004,감촉,향기,실패
15.543045000000001,-18.12363,감촉,감촉,성공
-40.243990000000004,-34.958645000000004,용량,용량,성공
-29.394707,33.763725,디자인,디자인,성공
-9.706452,27.732508000000003,색상,디자인,실패
23.770735000000002,29.99032,디자인,디자인,성공
-13.002684,54.0506,디자인,디자인,성공
-44.940845,-13.692988,용량,가격,실패
6.41035,31.885065,색상,색상,성공
22.002083,-31.41155,향기,향기,성공
-20.764875,-4.290528299999999,가격,가격,성공
1.2195761,51.057823,색상,색상,성공
-32.11486,3.3935697,가격,가격,성공
-38.630767999999996,-29.856419,용량,용량,성공
9.523771,4.922227400000001,감촉,감촉,성공
-17.915895000000003,-38.842968,용량,용량,성공
10.702629,-35.23911,감촉,감촉,성공
14.200637,37.763348,디자인,디자인,성공
35.19767,28.311789,색상,색상,성공
5.7771230000000005,-46.689957,용량,용량,성공
-29.493634999999998,36.119003,디자인,용량,실패
-9.748859,5.55307,가격,가격,성공
-29.469165999999998,45.83508,디자인,디자인,성공
31.359745,-21.856188,향기,향기,성공
5.020814,51.139305,색상,색상,성공
-27.744932000000002,-41.19908,용량,용량,성공
-18.14723,-38.6876,용량,용량,성공
-14.725802,34.887302000000005,디자인,디자인,성공
16.318720000000003,-32.942448,감촉,감촉,성공
-11.576450999999999,-35.695183,용량,용량,성공
-29.541836,-33.088146,용량,용량,성공
-20.339585999999997,-4.8938394,용량,가격,실패
-29.538259999999998,-0.42826208,가격,가격,성공
-41.561609999999995,2.4569514,가격,가격,성공
-13.419619,29.914778000000002,색상,색상,성공
21.1145,45.050670000000004,향기,향기,성공
34.24876,8.281462,감촉,감촉,성공
-59.59811800000001,-11.070065,색상,색상,성공
-25.568264000000003,-8.155501,가격,가격,성공
0.8911043,34.172979999999995,색상,색상,성공
3.9394517,-24.691174,감촉,향기,실패
41.572575,11.610581,가격,가격,성공
-28.315929999999998,37.102856,디자인,디자인,성공
-51.534615,7.1303163,가격,가격,성공
-34.38928,22.101129999999998,디자인,디자인,성공
-6.0759006,32.51827,색상,색상,성공
-20.15346,-19.541306,용량,용량,성공
-19.014229,-7.21662,향기,가격,실패
30.093884999999997,-41.265957,향기,용량,실패
21.027582000000002,-28.106546,향기,감촉,실패
-5.3513613,54.48768199999999,디자인,디자인,성공
22.543928,32.058315,색상,색상,성공
59.810455000000005,0.98804474,향기,향기,성공
18.535803,-17.179714,감촉,감촉,성공
-21.005557999999997,-25.084679,디자인,향기,실패
5.297023,43.29736,색상,디자인,실패
-34.896854,8.651409,가격,가격,성공
-11.217395,-9.591291,향기,가격,실패
-23.444708,-37.27734,용량,용량,성공
-27.207188000000002,-1.1924051000000002,향기,향기,성공
-14.930407,29.337168,색상,향기,실패
-10.821189,16.55423,디자인,색상,실패
26.966589000000003,0.51613194,감촉,감촉,성공
21.585745000000003,1.6936050999999999,감촉,감촉,성공
-51.19262,14.623695999999999,향기,색상,실패
23.591845000000003,31.000765,디자인,색상,실패
-16.150204000000002,25.353266,디자인,디자인,성공
15.926004,-23.365054999999998,감촉,감촉,성공
-46.550509999999996,0.38224342,가격,가격,성공
-33.340214,-35.94137,용량,용량,성공
-53.469207999999995,7.8349733,감촉,가격,실패
-12.396215,-8.977174,감촉,용량,실패
-1.1234587,-46.69107,용량,용량,성공
26.428068,25.121370000000002,색상,색상,성공
-33.4608,-18.300795,용량,용량,성공
-0.6817379,-16.455965,향기,감촉,실패
14.028657999999998,-45.774615999999995,감촉,감촉,성공
35.856445,31.7931,색상,색상,성공
-15.268493,32.67147,디자인,디자인,성공
1.086977,45.695824,색상,색상,성공
37.30502,40.262543,디자인,디자인,성공
3.1686428,-3.1883717000000003,가격,가격,성공
-16.727676000000002,0.7505706999999999,가격,가격,성공
-4.718146,18.523735000000002,색상,색상,성공
6.396339,-9.115145,감촉,감촉,성공
28.251520000000003,-35.76467,향기,향기,성공
-37.248090000000005,-0.047909975,가격,감촉,실패
28.89623,-40.87472,향기,향기,성공
36.562954,39.099022,디자인,디자인,성공
52.339256,-3.2668679,감촉,감촉,성공
-22.125076,10.181144999999999,가격,가격,성공
-53.505116,8.555603999999999,가격,가격,성공
-61.56901,-16.330349,감촉,감촉,성공
-12.001039,-18.884623,가격,감촉,실패
-3.0616767000000005,47.371303999999995,색상,색상,성공
1.5384037,25.066746,색상,색상,성공
37.866046999999995,-15.64974,향기,향기,성공
-9.484164999999999,5.303602,가격,가격,성공
-13.756248999999999,29.561007,색상,색상,성공
-29.56578,3.6527352,가격,가격,성공
37.29838,-14.807817000000002,향기,향기,성공
16.074360000000002,-45.2793,가격,감촉,실패
-52.072994,6.783431,가격,가격,성공
4.4171133000000005,11.334610000000001,색상,감촉,실패
-25.244265,23.414276,가격,가격,성공
44.69343,-22.497389000000002,향기,향기,성공
-35.571377000000005,35.129642,디자인,디자인,성공
-64.33328,-9.8906555,가격,감촉,실패
12.081192999999999,-25.248722,감촉,감촉,성공
28.135590000000004,3.2516220000000002,감촉,감촉,성공
-34.662693,19.587753,디자인,디자인,성공
-44.540946999999996,-10.569974,가격,가격,성공
-21.788067,-31.074293,용량,용량,성공
10.299725,10.507503999999999,색상,감촉,실패
39.574226,32.181633000000005,색상,색상,성공
-15.50041,-37.795837,용량,용량,성공
-33.758877000000005,-9.460069,가격,가격,성공
0.39710048,34.09202,색상,색상,성공
-39.24008,-4.938085,가격,가격,성공
16.680256,-26.139713,감촉,감촉,성공
37.734215,24.02047,가격,색상,실패
-21.55198,49.22038,디자인,디자인,성공
-10.410524,49.053523999999996,디자인,디자인,성공
29.770927,34.643745,디자인,디자인,성공
-44.883427000000005,-10.607236,감촉,가격,실패
11.543415,10.525039,감촉,감촉,성공
-27.314490999999997,-34.94108,용량,용량,성공
-24.775537,44.733677,디자인,디자인,성공
-11.949235,-16.413261,가격,가격,성공
29.406595000000003,21.221169,색상,색상,성공
-16.173685,43.009933000000004,디자인,디자인,성공
-13.027082,-15.317613,디자인,디자인,성공
-18.719995,-58.719345,용량,용량,성공
29.496128000000002,-15.397289,향기,향기,성공
18.899973000000003,-31.569708000000002,디자인,감촉,실패
34.454914,14.248434,감촉,색상,실패
10.954641,54.823555000000006,색상,색상,성공
0.23445481,-24.269135000000002,감촉,감촉,성공
-3.4900396000000002,4.9065375,색상,용량,실패
-20.804132,-36.859787,용량,용량,성공
-9.575328,27.460133000000003,디자인,디자인,성공
25.960693,21.049149,디자인,디자인,성공
-22.866644,0.29443628,가격,가격,성공
23.58267,-27.577398,감촉,감촉,성공
-53.24855,14.525198999999999,색상,색상,성공
-18.624998,-33.965,용량,용량,성공
2.9793382,-42.992672,용량,용량,성공
-27.850752000000004,-43.51171,용량,용량,성공
-29.773865,-18.779991,가격,가격,성공
54.371025,-4.9089293,감촉,감촉,성공
38.68204,24.95626,색상,색상,성공
-60.652958,-7.7739935,색상,디자인,실패
11.443579,-33.632713,감촉,감촉,성공
-23.776194,-41.12005,용량,용량,성공
27.203587,1.0559002,감촉,감촉,성공
-5.1242456,54.20397,디자인,디자인,성공
-11.513793,-34.55669,용량,용량,성공
-35.553993,-14.500678,가격,용량,실패
18.405926,-3.9487855000000005,감촉,감촉,성공
-32.868694,26.539585,디자인,디자인,성공
-48.214962,-21.453896,용량,용량,성공
0.33624864,7.6810193,디자인,감촉,실패
12.005107,-9.547981,색상,감촉,실패
4.521480599999999,-11.95323,가격,가격,성공
44.636497,13.644526,가격,가격,성공
26.891890999999998,-36.665993,향기,향기,성공
40.442387,-3.21228,감촉,감촉,성공
33.791145,3.1028466,감촉,감촉,성공
-3.1465897999999997,-17.087122,가격,가격,성공
-32.94871,9.0413,가격,가격,성공
-24.552479,-3.2216666000000003,가격,가격,성공
37.047142,19.055683,색상,향기,실패
53.608658,-11.629831,향기,향기,성공
8.949997,3.8658330000000003,감촉,감촉,성공
14.837051999999998,30.981749,색상,색상,성공
